Source_Negative_Row,Source_Sequence_ID,Original_Acceptor_SMILES,Repaired_Acceptor_SMILES,Raw_RDKit_Parse_OK,Repaired_RDKit_Parse_OK,Modified,Repair_Count,Removed_Bracket_Positions_1Based,Repaired_Canonical_SMILES
170,169,O([C@@H]1[C@@H](COCC2=CC=CC=C2)O[C@]3([C@@]([C@H]1O)(N=C(C)S3)[H])[H])[C@H]4[C@H](NC(OCC5=CC=CC=C5)=O)[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4,O([C@@H]1[C@@H](COCC2=CC=CC=C2)O[C@]3([C@@]([C@H]1O)(N=C(C)S3)[H])[H])[C@H]4[C@H](NC(OCC5=CC=CC=C5)=O)[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4,True,True,False,0,,CC(=O)O[C@@H]1[C@@H](NC(=O)OCc2ccccc2)[C@H](O[C@H]2[C@H](O)[C@H]3N=C(C)S[C@H]3O[C@@H]2COCc2ccccc2)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O
171,170,O([C@@H]1[C@@H](COCC2=CC=CC=C2)O[C@]3([C@@]([C@H]1O)(N=C(N(C)C)O3)[H])[H])[C@H]4[C@H](NC(OCC5=CC=CC=C5)=O)[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4,O([C@@H]1[C@@H](COCC2=CC=CC=C2)O[C@]3([C@@]([C@H]1O)(N=C(N(C)C)O3)[H])[H])[C@H]4[C@H](NC(OCC5=CC=CC=C5)=O)[C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4,True,True,False,0,,CC(=O)O[C@@H]1[C@@H](NC(=O)OCc2ccccc2)[C@H](O[C@H]2[C@H](O)[C@H]3N=C(N(C)C)O[C@H]3O[C@@H]2COCc2ccccc2)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O
172,171,C(OCC1=CC=CC=C1)[C@H]2[C@]3([C@@]([C@@H](O)[C@@H]2O[C@H]4[C@H](NC(OCC5=CC=CC=C5)=O)[C@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4)(N=C(N(C)C)O3)[H])[H],C(OCC1=CC=CC=C1)[C@H]2[C@]3([C@@]([C@@H](O)[C@@H]2O[C@H]4[C@H](NC(OCC5=CC=CC=C5)=O)[C@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4)(N=C(N(C)C)O3)[H])[H],True,True,False,0,,CC(=O)O[C@H]1[C@@H](NC(=O)OCc2ccccc2)[C@H](O[C@H]2[C@H](O)[C@H]3N=C(N(C)C)O[C@H]3[C@@H]2COCc2ccccc2)O[C@H](COCc2ccccc2)[C@H]1OC(C)=O
173,172,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@H](O[C@H]4[C@H](OCC5=CC=CC=C5)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]6[C@H](OCC7=CC=CC=C7)[C@@H](OC(=O)C8=CC=CC=C8)[C@H](OC9=CC=C(OC)C=C9)O[C@@H]6COC(CCl)=O)O[C@@H]4COC(C)=O)O[C@@H]1COC(CCl)=O)[C@@H]%10[C@H](N=[N+]=[N-])[C@@H](OCC%11=CC=CC=C%11)[C@H](O[C@H]%12[C@H](OC(=O)C%13=CC=CC=C%13)[C@@H](OCC%14=CC=CC=C%14)[C@H](O[C@@H]%15[C@H](N=[N+]=[N-])[C@@H](OCC%16=CC=CC=C%16)[C@H](OC(=O)C)[C@@H](COC(C)=O)O%15)[C@@H](COC(CCl)=O)O%12)[C@@H](COC(C)=O)O%10,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@H](O[C@H]4[C@H](OCC5=CC=CC=C5)[C@@H](N=[N+]=[N-])[C@@H](O[C@H]6[C@H](OCC7=CC=CC=C7)[C@@H](OC(=O)C8=CC=CC=C8)[C@H](OC9=CC=C(OC)C=C9)O[C@@H]6COC(CCl)=O)O[C@@H]4COC(C)=O)O[C@@H]1COC(CCl)=O)[C@@H]%10[C@H](N=[N+]=[N-])[C@@H](OCC%11=CC=CC=C%11)[C@H](O[C@H]%12[C@H](OC(=O)C%13=CC=CC=C%13)[C@@H](OCC%14=CC=CC=C%14)[C@H](O[C@@H]%15[C@H](N=[N+]=[N-])[C@@H](OCC%16=CC=CC=C%16)[C@H](OC(=O)C)[C@@H](COC(C)=O)O%15)[C@@H](COC(CCl)=O)O%12)[C@@H](COC(C)=O)O%10,True,True,False,0,,COc1ccc(O[C@@H]2O[C@H](COC(=O)CCl)[C@@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[C@@H]4O[C@H](COC(=O)CCl)[C@@H](O[C@H]5O[C@H](COC(C)=O)[C@@H](O[C@@H]6O[C@H](COC(=O)CCl)[C@@H](O[C@H]7O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc8ccccc8)[C@H]7N=[N+]=[N-])[C@H](OCc7ccccc7)[C@H]6OC(=O)c6ccccc6)[C@H](OCc6ccccc6)[C@H]5N=[N+]=[N-])[C@H](OCc5ccccc5)[C@H]4OC(=O)c4ccccc4)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1
174,173,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,True,True,False,0,,C=CCO[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
175,174,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](OCC3=CC=CC=C3)[C@@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H]1OCC=C)[C@@H]6[C@H](N=[N+]=[N-])[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6,True,True,False,0,,C=CCO[C@@H]1[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-]
176,175,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(OC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1
177,176,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(OC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1
178,177,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1
179,178,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1
180,179,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(CO[C@@H]2[C@@H](N=[N+]=[N-])[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@H](COc3ccc(OC)cc3)[C@H]2OC(C)=O)cc1
181,180,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(CO[C@@H]2[C@@H](N=[N+]=[N-])[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@H](COc3ccc(OC)cc3)[C@H]2OC(C)=O)cc1
182,181,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OCc2ccc(OC)cc2)[C@H]1N=[N+]=[N-]
183,182,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OCc2ccc(OC)cc2)[C@H]1N=[N+]=[N-]
184,183,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OCc2ccc(OC)cc2)[C@H]1N=[N+]=[N-]
185,184,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@H](N=[N+]=[N-])[C@@H](OCC6=CC=C(OC)C=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=C(OC)C=C7)O5,True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@H](OCc2ccc(OC)cc2)[C@H]1N=[N+]=[N-]
186,185,S([C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(OC(=O)N2)[H])[H])C4=CC=C(C)C=C4,S([C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(OC(=O)N2)[H])[H])C4=CC=C(C)C=C4,True,True,False,0,,COc1ccc(OC[C@H]2O[C@@H](Sc3ccc(C)cc3)[C@@H]3NC(=O)O[C@H]3[C@@H]2OC(C)=O)cc1
187,186,S([C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(OC(=O)N2)[H])[H])C4=CC=C(C)C=C4,S([C@H]1[C@]2([C@]([C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(OC(=O)N2)[H])[H])C4=CC=C(C)C=C4,True,True,False,0,,COc1ccc(OC[C@H]2O[C@@H](Sc3ccc(C)cc3)[C@@H]3NC(=O)O[C@H]3[C@@H]2OC(C)=O)cc1
188,187,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N[C@@H]12
189,188,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N[C@@H]12
190,189,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N[C@@H]12
191,190,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(=O)C3=CC=CC=C3)[C@@H](SC4=CC=C(C)C=C4)O[C@H]1C(OC)=O)[C@@H]5[C@]6([C@]([C@H](OC(=O)C)[C@@H](COC7=CC=C(OC)C=C7)O5)(OC(=O)N6)[H])[H],True,True,False,0,,COC(=O)[C@@H]1O[C@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COc2ccc(OC)cc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N[C@@H]12
192,191,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1
193,192,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1
194,193,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(CO[C@@H]2[C@@H](N=[N+]=[N-])[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@H](COc3ccc(OC)cc3)[C@H]2OC(C)=O)cc1
195,194,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(CO[C@@H]2[C@@H](N=[N+]=[N-])[C@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O[C@H](COc3ccc(OC)cc3)[C@H]2OC(C)=O)cc1
196,195,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1
197,196,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1
198,197,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(OC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1
199,198,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OC(=O)C2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(OC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OC(=O)c3ccccc3)[C@@H]2OC(C)=O)cc1
200,199,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,[Si](O[C@H]1[C@H](N=[N+]=[N-])[C@@H](OCC2=CC=C(OC)C=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=C(OC)C=C3)O1)(C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5,True,True,False,0,,COc1ccc(COC[C@H]2O[C@@H](O[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](N=[N+]=[N-])[C@@H](OCc3ccc(OC)cc3)[C@@H]2OC(C)=O)cc1
